1	3	2	2	3	2	0.000000	6.000000
1	3	2	2	3	3	0.000000	-4.000000
1	3	2	3	3	1	0.080000	-12.000000
1	3	2	3	3	2	0.080000	-4.000000
1	3	2	3	3	3	0.080000	-14.000000
1	1	2	1	4	1	0.000000	-4.000000
1	1	2	1	4	2	0.000000	2.000000
1	1	2	1	4	3	0.000000	-8.000000
1	1	2	2	4	1	0.000000	5.000000
1	1	2	2	4	2	0.000000	11.000000
1	1	2	2	4	3	0.000000	1.000000
1	1	2	3	4	1	0.000000	-5.000000
1	1	2	3	4	2	0.000000	1.000000
1	1	2	3	4	3	0.000000	-9.000000
1	2	2	1	4	1	0.000000	5.000000
1	2	2	1	4	2	0.000000	11.000000
1	2	2	1	4	3	0.000000	1.000000
1	2	2	2	4	1	0.000000	14.000000
1	2	2	2	4	2	0.000000	20.000000
1	2	2	2	4	3	0.000000	10.000000
1	2	2	3	4	1	0.000000	4.000000
1	2	2	3	4	2	0.000000	10.000000
1	2	2	3	4	3	0.000000	0.000000
1	3	2	1	4	1	0.000000	-5.000000
1	3	2	1	4	2	0.000000	1.000000
1	3	2	1	4	3	0.000000	-9.000000
1	3	2	2	4	1	0.000000	4.000000
1	3	2	2	4	2	0.000000	10.000000
1	3	2	2	4	3	0.000000	0.000000
1	3	2	3	4	1	0.000000	-6.000000
1	3	2	3	4	2	0.000000	0.000000
1	3	2	3	4	3	0.000000	-10.000000
1	1	3	1	1	1	0.000000	-15.000000
1	1	3	1	1	2	0.000000	-6.000000
1	1	3	1	1	3	0.000000	-16.000000
1	1	3	2	1	1	0.000000	-7.000000
1	1	3	2	1	2	0.000000	2.000000
1	1	3	2	1	3	0.000000	-8.000000
1	1	3	3	1	1	0.000000	-17.000000
1	1	3	3	1	2	0.000000	-8.000000
1	1	3	3	1	3	0.000000	-18.000000
1	2	3	1	1	1	0.000000	-6.000000
1	2	3	1	1	2	0.000000	3.000000
1	2	3	1	1	3	0.000000	-7.000000
1	2	3	2	1	1	0.000000	2.000000
1	2	3	2	1	2	0.000000	11.000000
1	2	3	2	1	3	0.000000	1.000000
1	2	3	3	1	1	0.000000	-8.000000
1	2	3	3	1	2	0.000000	1.000000
1	2	3	3	1	3	0.000000	-9.000000
1	3	3	1	1	1	0.000000	-16.000000
1	3	3	1	1	2	0.000000	-7.000000
1	3	3	1	1	3	0.000000	-17.000000
1	3	3	2	1	1	0.000000	-8.000000
1	3	3	2	1	2	0.000000	1.000000
1	3	3	2	1	3	0.000000	-9.000000
1	3	3	3	1	1	0.000000	-18.000000
1	3	3	3	1	2	0.000000	-9.000000
1	3	3	3	1	3	0.000000	-19.000000
1	1	3	1	2	1	0.000000	-10.000000
1	1	3	1	2	2	0.000000	-1.000000
1	1	3	1	2	3	0.000000	-11.000000
1	1	3	2	2	1	0.000000	-2.000000
1	1	3	2	2	2	0.000000	7.000000
1	1	3	2	2	3	0.000000	-3.000000
1	1	3	3	2	1	0.000000	-12.000000
1	1	3	3	2	2	0.000000	-3.000000
1	1	3	3	2	3	0.000000	-13.000000
1	2	3	1	2	1	0.000000	-1.000000
1	2	3	1	2	2	0.000000	8.000000
1	2	3	1	2	3	0.000000	-2.000000
1	2	3	2	2	1	0.000000	7.000000
1	2	3	2	2	2	0.000000	16.000000
1	2	3	2	2	3	0.000000	6.000000
1	2	3	3	2	1	0.000000	-3.000000
1	2	3	3	2	2	0.000000	6.000000
1	2	3	3	2	3	0.000000	-4.000000
1	3	3	1	2	1	0.000000	-11.000000
1	3	3	1	2	2	0.000000	-2.000000
1	3	3	1	2	3	0.000000	-12.000000
1	3	3	2	2	1	0.000000	-3.000000
1	3	3	2	2	2	0.000000	6.000000
1	3	3	2	2	3	0.000000	-4.000000
1	3	3	3	2	1	0.000000	-13.000000
1	3	3	3	2	2	0.000000	-4.000000
1	3	3	3	2	3	0.000000	-14.000000
1	1	3	1	3	1	0.000000	-3.000000
1	1	3	1	3	2	0.000000	5.000000
1	1	3	1	3	3	0.000000	-5.000000
1	1	3	2	3	1	0.000000	5.000000
1	1	3	2	3	2	0.000000	13.000000
1	1	3	2	3	3	0.000000	3.000000
1	1	3	3	3	1	0.000000	-5.000000
1	1	3	3	3	2	0.000000	3.000000
1	1	3	3	3	3	0.000000	-7.000000
1	2	3	1	3	1	0.000000	6.000000
1	2	3	1	3	2	0.000000	14.000000
1	2	3	1	3	3	0.000000	4.000000
1	2	3	2	3	1	0.000000	14.000000
1	2	3	2	3	2	0.000000	22.000000
1	2	3	2	3	3	0.000000	12.000000
1	2	3	3	3	1	0.000000	4.000000
1	2	3	3	3	2	0.000000	12.000000
1	2	3	3	3	3	0.000000	2.000000
1	3	3	1	3	1	0.000000	-4.000000
1	3	3	1	3	2	0.000000	4.000000
1	3	3	1	3	3	0.000000	-6.000000
1	3	3	2	3	1	0.000000	4.000000
1	3	3	2	3	2	0.000000	12.000000
1	3	3	2	3	3	0.000000	2.000000
1	3	3	3	3	1	0.000000	-6.000000
1	3	3	3	3	2	0.000000	2.000000
1	3	3	3	3	3	0.000000	-8.000000
1	1	3	1	4	1	0.000000	3.000000
1	1	3	1	4	2	0.000000	9.000000
1	1	3	1	4	3	0.000000	-1.000000
1	1	3	2	4	1	0.000000	11.000000
1	1	3	2	4	2	0.000000	17.000000
1	1	3	2	4	3	0.000000	7.000000
1	1	3	3	4	1	0.000000	1.000000
1	1	3	3	4	2	0.000000	7.000000
1	1	3	3	4	3	0.000000	-3.000000
1	2	3	1	4	1	0.000000	12.000000
1	2	3	1	4	2	0.000000	18.000000
1	2	3	1	4	3	0.000000	8.000000
1	2	3	2	4	1	0.000000	20.000000
1	2	3	2	4	2	0.000000	26.000000
1	2	3	2	4	3	0.000000	16.000000
1	2	3	3	4	1	0.000000	10.000000
1	2	3	3	4	2	0.000000	16.000000
1	2	3	3	4	3	0.000000	6.000000
1	3	3	1	4	1	0.000000	2.000000
1	3	3	1	4	2	0.000000	8.000000
1	3	3	1	4	3	0.000000	-2.000000
1	3	3	2	4	1	0.000000	10.000000
1	3	3	2	4	2	0.000000	16.000000
1	3	3	2	4	3	0.000000	6.000000
1	3	3	3	4	1	0.000000	0.000000
1	3	3	3	4	2	0.000000	6.000000
1	3	3	3	4	3	0.000000	-4.000000
1	1	4	1	1	1	0.000000	-9.000000
1	1	4	1	1	2	0.000000	0.000000
1	1	4	1	1	3	0.000000	-10.000000
1	1	4	2	1	1	0.000000	-3.000000
1	1	4	2	1	2	0.000000	6.000000
1	1	4	2	1	3	0.000000	-4.000000
1	1	4	3	1	1	0.000000	-13.000000
1	1	4	3	1	2	0.000000	-4.000000
1	1	4	3	1	3	0.000000	-14.000000
1	2	4	1	1	1	0.000000	0.000000
1	2	4	1	1	2	0.000000	9.000000
1	2	4	1	1	3	0.000000	-1.000000
1	2	4	2	1	1	0.000000	6.000000
1	2	4	2	1	2	0.000000	15.000000
1	2	4	2	1	3	0.000000	5.000000
1	2	4	3	1	1	0.000000	-4.000000
1	2	4	3	1	2	0.000000	5.000000
1	2	4	3	1	3	0.000000	-5.000000
1	3	4	1	1	1	0.000000	-10.000000
1	3	4	1	1	2	0.000000	-1.000000
1	3	4	1	1	3	0.000000	-11.000000
1	3	4	2	1	1	0.000000	-4.000000
1	3	4	2	1	2	0.000000	5.000000
1	3	4	2	1	3	0.000000	-5.000000
1	3	4	3	1	1	0.000000	-14.000000
1	3	4	3	1	2	0.000000	-5.000000
1	3	4	3	1	3	0.000000	-15.000000
1	1	4	1	2	1	0.000000	-4.000000
1	1	4	1	2	2	0.000000	5.000000
1	1	4	1	2	3	0.000000	-5.000000
1	1	4	2	2	1	0.000000	2.000000
1	1	4	2	2	2	0.000000	11.000000
1	1	4	2	2	3	0.000000	1.000000
1	1	4	3	2	1	0.000000	-8.000000
1	1	4	3	2	2	0.000000	1.000000
1	1	4	3	2	3	0.000000	-9.000000
1	2	4	1	2	1	0.000000	5.000000
1	2	4	1	2	2	0.000000	14.000000
1	2	4	1	2	3	0.000000	4.000000
1	2	4	2	2	1	0.000000	11.000000
1	2	4	2	2	2	0.000000	20.000000
1	2	4	2	2	3	0.000000	10.000000
1	2	4	3	2	1	0.000000	1.000000
1	2	4	3	2	2	0.000000	10.000000
1	2	4	3	2	3	0.000000	0.000000
1	3	4	1	2	1	0.000000	-5.000000
1	3	4	1	2	2	0.000000	4.000000
1	3	4	1	2	3	0.000000	-6.000000
1	3	4	2	2	1	0.000000	1.000000
1	3	4	2	2	2	0.000000	10.000000
1	3	4	2	2	3	0.000000	0.000000
1	3	4	3	2	1	0.000000	-9.000000
1	3	4	3	2	2	0.000000	0.000000
1	3	4	3	2	3	0.000000	-10.000000
1	1	4	1	3	1	0.000000	3.000000
1	1	4	1	3	2	0.000000	11.000000
1	1	4	1	3	3	0.000000	1.000000
1	1	4	2	3	1	0.000000	9.000000
1	1	4	2	3	2	0.000000	17.000000
1	1	4	2	3	3	0.000000	7.000000
1	1	4	3	3	1	0.000000	-1.000000
1	1	4	3	3	2	0.000000	7.000000
1	1	4	3	3	3	0.000000	-3.000000
1	2	4	1	3	1	0.000000	12.000000
1	2	4	1	3	2	0.000000	20.000000
1	2	4	1	3	3	0.000000	10.000000
1	2	4	2	3	1	0.000000	18.000000
1	2	4	2	3	2	0.000000	26.000000
1	2	4	2	3	3	0.000000	16.000000
1	2	4	3	3	1	0.000000	8.000000
1	2	4	3	3	2	0.000000	16.000000
1	2	4	3	3	3	0.000000	6.000000
1	3	4	1	3	1	0.000000	2.000000
1	3	4	1	3	2	0.000000	10.000000
1	3	4	1	3	3	0.000000	0.000000
1	3	4	2	3	1	0.000000	8.000000
1	3	4	2	3	2	0.000000	16.000000
1	3	4	2	3	3	0.000000	6.000000
1	3	4	3	3	1	0.000000	-2.000000
1	3	4	3	3	2	0.000000	6.000000
1	3	4	3	3	3	0.000000	-4.000000
1	1	4	1	4	1	0.000000	9.000000
1	1	4	1	4	2	0.000000	15.000000
1	1	4	1	4	3	0.000000	5.000000
1	1	4	2	4	1	0.000000	15.000000
1	1	4	2	4	2	0.000000	21.000000
1	1	4	2	4	3	0.000000	11.000000
1	1	4	3	4	1	0.000000	5.000000
1	1	4	3	4	2	0.000000	11.000000
1	1	4	3	4	3	0.000000	1.000000
1	2	4	1	4	1	0.000000	18.000000
1	2	4	1	4	2	0.000000	24.000000
1	2	4	1	4	3	0.000000	14.000000
1	2	4	2	4	1	0.000000	24.000000
1	2	4	2	4	2	0.000000	30.000000
1	2	4	2	4	3	0.000000	20.000000
1	2	4	3	4	1	0.000000	14.000000
1	2	4	3	4	2	0.000000	20.000000
1	2	4	3	4	3	0.000000	10.000000
1	3	4	1	4	1	0.000000	8.000000
1	3	4	1	4	2	0.000000	14.000000
1	3	4	1	4	3	0.000000	4.000000
1	3	4	2	4	1	0.000000	14.000000
1	3	4	2	4	2	0.000000	20.000000
1	3	4	2	4	3	0.000000	10.000000
1	3	4	3	4	1	0.000000	4.000000
1	3	4	3	4	2	0.000000	10.000000
1	3	4	3	4	3	0.000000	0.000000
2	1	1	1	1	1	0.700000	-22.000000
2	1	1	1	1	2	0.700000	-13.000000
2	1	1	1	1	3	0.700000	-23.000000
2	1	1	2	1	1	0.700000	-13.000000
2	1	1	2	1	2	0.700000	-4.000000
2	1	1	2	1	3	0.700000	-14.000000
2	1	1	3	1	1	0.560000	-23.000000
2	1	1	3	1	2	0.560000	-14.000000
2	1	1	3	1	3	0.560000	-24.000000
2	2	1	1	1	1	1.000000	-13.000000
2	2	1	1	1	2	1.000000	-4.000000
2	2	1	1	1	3	1.000000	-14.000000
2	2	1	2	1	1	1.000000	-4.000000
2	2	1	2	1	2	1.000000	5.000000
2	2	1	2	1	3	1.000000	-5.000000
2	2	1	3	1	1	0.800000	-14.000000
2	2	1	3	1	2	0.800000	-5.000000
2	2	1	3	1	3	0.800000	-15.000000
2	3	1	1	1	1	0.000000	-23.000000
2	3	1	1	1	2	0.000000	-14.000000
2	3	1	1	1	3	0.000000	-24.000000
2	3	1	2	1	1	0.000000	-14.000000
2	3	1	2	1	2	0.000000	-5.000000
2	3	1	2	1	3	0.000000	-15.000000
2	3	1	3	1	1	0.000000	-24.000000
2	3	1	3	1	2	0.000000	-15.000000
2	3	1	3	1	3	0.000000	-25.000000
2	1	1	1	2	1	0.000000	-17.000000
2	1	1	1	2	2	0.000000	-8.000000
2	1	1	1	2	3	0.000000	-18.000000
2	1	1	2	2	1	0.000000	-8.000000
2	1	1	2	2	2	0.000000	1.000000
2	1	1	2	2	3	0.000000	-9.000000
2	1	1	3	2	1	0.140000	-18.000000
2	1	1	3	2	2	0.140000	-9.000000
2	1	1	3	2	3	0.140000	-19.000000
2	2	1	1	2	1	0.000000	-8.000000
2	2	1	1	2	2	0.000000	1.000000
2	2	1	1	2	3	0.000000	-9.000000
2	2	1	2	2	1	0.000000	1.000000
2	2	1	2	2	2	0.000000	10.000000
2	2	1	2	2	3	0.000000	0.000000
2	2	1	3	2	1	0.200000	-9.000000
2	2	1	3	2	2	0.200000	0.000000
2	2	1	3	2	3	0.200000	-10.000000
2	3	1	1	2	1	0.000000	-18.000000
2	3	1	1	2	2	0.000000	-9.000000
2	3	1	1	2	3	0.000000	-19.000000
2	3	1	2	2	1	0.000000	-9.000000
2	3	1	2	2	2	0.000000	0.000000
2	3	1	2	2	3	0.000000	-10.000000
2	3	1	3	2	1	0.000000	-19.000000
2	3	1	3	2	2	0.000000	-10.000000
2	3	1	3	2	3	0.000000	-20.000000
2	1	1	1	3	1	0.000000	-10.000000
2	1	1	1	3	2	0.000000	-2.000000
2	1	1	1	3	3	0.000000	-12.000000
2	1	1	2	3	1	0.000000	-1.000000
2	1	1	2	3	2	0.000000	7.000000
2	1	1	2	3	3	0.000000	-3.000000
2	1	1	3	3	1	0.000000	-11.000000
2	1	1	3	3	2	0.000000	-3.000000
2	1	1	3	3	3	0.000000	-13.000000
2	2	1	1	3	1	0.000000	-1.000000
2	2	1	1	3	2	0.000000	7.000000
2	2	1	1	3	3	0.000000	-3.000000
2	2	1	2	3	1	0.000000	8.000000
2	2	1	2	3	2	0.000000	16.000000
2	2	1	2	3	3	0.000000	6.000000
2	2	1	3	3	1	0.000000	-2.000000
2	2	1	3	3	2	0.000000	6.000000
2	2	1	3	3	3	0.000000	-4.000000
2	3	1	1	3	1	0.000000	-11.000000
2	3	1	1	3	2	0.000000	-3.000000
2	3	1	1	3	3	0.000000	-13.000000
2	3	1	2	3	1	0.000000	-2.000000
2	3	1	2	3	2	0.000000	6.000000
2	3	1	2	3	3	0.000000	-4.000000
2	3	1	3	3	1	0.000000	-12.000000
2	3	1	3	3	2	0.000000	-4.000000
2	3	1	3	3	3	0.000000	-14.000000
2	1	1	1	4	1	0.000000	-4.000000
2	1	1	1	4	2	0.000000	2.000000
2	1	1	1	4	3	0.000000	-8.000000
2	1	1	2	4	1	0.000000	5.000000
2	1	1	2	4	2	0.000000	11.000000
2	1	1	2	4	3	0.000000	1.000000
2	1	1	3	4	1	0.000000	-5.000000
2	1	1	3	4	2	0.000000	1.000000
2	1	1	3	4	3	0.000000	-9.000000
2	2	1	1	4	1	0.000000	5.000000
2	2	1	1	4	2	0.000000	11.000000
2	2	1	1	4	3	0.000000	1.000000
2	2	1	2	4	1	0.000000	14.000000
2	2	1	2	4	2	0.000000	20.000000
2	2	1	2	4	3	0.000000	10.000000
2	2	1	3	4	1	0.000000	4.000000
2	2	1	3	4	2	0.000000	10.000000
2	2	1	3	4	3	0.000000	0.000000
2	3	1	1	4	1	0.000000	-5.000000
2	3	1	1	4	2	0.000000	1.000000
2	3	1	1	4	3	0.000000	-9.000000
2	3	1	2	4	1	0.000000	4.000000
2	3	1	2	4	2	0.000000	10.000000
2	3	1	2	4	3	0.000000	0.000000
2	3	1	3	4	1	0.000000	-6.000000
2	3	1	3	4	2	0.000000	0.000000
2	3	1	3	4	3	0.000000	-10.000000
2	1	2	1	1	1	0.210000	-17.000000
2	1	2	1	1	2	0.210000	-8.000000
2	1	2	1	1	3	0.210000	-18.000000
2	1	2	2	1	1	0.300000	-8.000000
2	1	2	2	1	2	0.300000	1.000000
2	1	2	2	1	3	0.300000	-9.000000
2	1	2	3	1	1	0.000000	-18.000000
2	1	2	3	1	2	0.000000	-9.000000
2	1	2	3	1	3	0.000000	-19.000000
2	2	2	1	1	1	0.000000	-8.000000
2	2	2	1	1	2	0.000000	1.000000
2	2	2	1	1	3	0.000000	-9.000000
2	2	2	2	1	1	0.000000	1.000000
2	2	2	2	1	2	0.000000	10.000000
2	2	2	2	1	3	0.000000	0.000000
2	2	2	3	1	1	0.000000	-9.000000
2	2	2	3	1	2	0.000000	0.000000
2	2	2	3	1	3	0.000000	-10.000000
2	3	2	1	1	1	0.420000	-18.000000
2	3	2	1	1	2	0.420000	-9.000000
2	3	2	1	1	3	0.420000	-19.000000
2	3	2	2	1	1	0.600000	-9.000000
2	3	2	2	1	2	0.600000	0.000000
2	3	2	2	1	3	0.600000	-10.000000
2	3	2	3	1	1	0.000000	-19.000000
2	3	2	3	1	2	0.000000	-10.000000
2	3	2	3	1	3	0.000000	-20.000000
2	1	2	1	2	1	0.090000	-12.000000
2	1	2	1	2	2	0.090000	-3.000000
2	1	2	1	2	3	0.090000	-13.000000
2	1	2	2	2	1	0.000000	-3.000000
2	1	2	2	2	2	0.000000	6.000000
2	1	2	2	2	3	0.000000	-4.000000
2	1	2	3	2	1	0.180000	-13.000000
2	1	2	3	2	2	0.180000	-4.000000
2	1	2	3	2	3	0.180000	-14.000000
2	2	2	1	2	1	0.000000	-3.000000
2	2	2	1	2	2	0.000000	6.000000
2	2	2	1	2	3	0.000000	-4.000000
2	2	2	2	2	1	0.000000	6.000000
2	2	2	2	2	2	0.000000	15.000000
2	2	2	2	2	3	0.000000	5.000000
2	2	2	3	2	1	0.000000	-4.000000
2	2	2	3	2	2	0.000000	5.000000
2	2	2	3	2	3	0.000000	-5.000000
2	3	2	1	2	1	0.180000	-13.000000
2	3	2	1	2	2	0.180000	-4.000000
2	3	2	1	2	3	0.180000	-14.000000
2	3	2	2	2	1	0.000000	-4.000000
2	3	2	2	2	2	0.000000	5.000000
2	3	2	2	2	3	0.000000	-5.000000
2	3	2	3	2	1	0.360000	-14.000000
2	3	2	3	2	2	0.360000	-5.000000
2	3	2	3	2	3	0.360000	-15.000000
2	1	2	1	3	1	0.000000	-5.000000
2	1	2	1	3	2	0.000000	3.000000
2	1	2	1	3	3	0.000000	-7.000000
2	1	2	2	3	1	0.000000	4.000000
2	1	2	2	3	2	0.000000	12.000000
2	1	2	2	3	3	0.000000	2.000000
2	1	2	3	3	1	0.120000	-6.000000
2	1	2	3	3	2	0.120000	2.000000
2	1	2	3	3	3	0.120000	-8.000000
2	2	2	1	3	1	0.000000	4.000000
2	2	2	1	3	2	0.000000	12.000000
2	2	2	1	3	3	0.000000	2.000000
2	2	2	2	3	1	0.000000	13.000000
2	2	2	2	3	2	0.000000	21.000000
2	2	2	2	3	3	0.000000	11.000000
2	2	2	3	3	1	0.000000	3.000000
2	2	2	3	3	2	0.000000	11.000000
2	2	2	3	3	3	0.000000	1.000000
2	3	2	1	3	1	0.000000	-6.000000
2	3	2	1	3	2	0.000000	2.000000
2	3	2	1	3	3	0.000000	-8.000000
2	3	2	2	3	1	0.000000	3.000000
2	3	2	2	3	2	0.000000	11.000000
2	3	2	2	3	3	0.000000	1.000000
2	3	2	3	3	1	0.240000	-7.000000
